Job title,AI Impact,Tasks,AI models,AI_Workload_Ratio,Domain,Impact_Level
School Principal,0.2,214,1200,0.1783333333333333,Leadership & Strategy,Negligible
Student Advisor,0.2,251,1448,0.173342541436464,Administrative & Clerical,Negligible
Student Counselor,0.2,252,1487,0.1694687289845326,Administrative & Clerical,Negligible
Study Abroad Advisor,0.2,238,1690,0.1408284023668639,Administrative & Clerical,Negligible
University Counselor,0.2,208,1545,0.1346278317152103,Administrative & Clerical,Negligible
Film,0.2,241,1577,0.1528218135700697,Communication & PR,Negligible
Floral Designer,0.2,221,1748,0.1264302059496567,Sales & Marketing,Negligible
Florist,0.2,213,1704,0.125,Sales & Marketing,Negligible
Freelance Artist,0.2,245,1780,0.1376404494382022,Sales & Marketing,Negligible
Freelance Makeup Artist,0.2,207,1293,0.1600928074245939,Sales & Marketing,Negligible
Freelance Photographer,0.2,299,2044,0.1462818003913894,Sales & Marketing,Negligible
Interior Design,0.2,245,1962,0.1248725790010193,Sales & Marketing,Negligible
Interior Design Consultant,0.2,255,1966,0.12970498474059,Sales & Marketing,Negligible
Interior Designer,0.2,258,1983,0.1301059001512859,Sales & Marketing,Negligible
Lighting Designer,0.2,257,1951,0.1317273193234238,Sales & Marketing,Negligible
Party Planner,0.2,163,1393,0.1170136396267049,Sales & Marketing,Negligible
Photographer,0.2,254,2049,0.1239629087359687,Sales & Marketing,Negligible
Photography,0.2,243,1981,0.1226653205451792,Sales & Marketing,Negligible
Print Designer,0.2,212,1719,0.123327515997673,Sales & Marketing,Negligible
Product Photographer,0.2,239,1946,0.1228160328879753,Sales & Marketing,Negligible
Program Director,0.2,260,1911,0.1360544217687075,Leadership & Strategy,Negligible
Senior Art Director,0.2,243,1815,0.1338842975206611,Communication & PR,Negligible
Senior Interior Designer,0.2,226,1784,0.1266816143497758,Sales & Marketing,Negligible
Sports Photographer,0.2,187,1412,0.1324362606232294,Sales & Marketing,Negligible
Studio Photographer,0.2,202,1540,0.1311688311688311,Sales & Marketing,Negligible
Video Production Assistant,0.2,236,1651,0.1429436705027256,Communication & PR,Negligible
Videographer,0.2,240,1957,0.1226366888094021,Communication & PR,Negligible
Visual Manager,0.2,206,1421,0.1449683321604503,Sales & Marketing,Negligible
Certified Diabetes Educator,0.2,9,57,0.1578947368421052,Medical & Healthcare,Negligible
Certified Dietary Manager,0.2,7,46,0.1521739130434782,Medical & Healthcare,Negligible
Certified Medication Aide,0.2,7,46,0.1521739130434782,Medical & Healthcare,Negligible
Child Psychiatrist,0.2,5,20,0.25,Medical & Healthcare,Negligible
Clinical Medical Assistant,0.2,7,46,0.1521739130434782,Medical & Healthcare,Negligible
Clinical Specialist,0.2,8,49,0.1632653061224489,Medical & Healthcare,Negligible
Diabetes Educator,0.2,9,57,0.1578947368421052,Medical & Healthcare,Negligible
EMT,0.2,142,888,0.1599099099099099,Medical & Healthcare,Negligible
Emergency Department Technician,0.2,139,774,0.1795865633074935,Medical & Healthcare,Negligible
Emergency Medical Technician,0.2,142,862,0.1647331786542923,Medical & Healthcare,Negligible
Emergency Room Technician,0.2,140,863,0.1622247972190034,Medical & Healthcare,Negligible
Er Technician,0.2,138,866,0.1593533487297921,Medical & Healthcare,Negligible
Firefighter Paramedic,0.2,128,824,0.1553398058252427,Law Enforcement,Negligible
Flight Paramedic,0.2,137,1052,0.1302281368821292,Medical & Healthcare,Negligible
Home Health Aide,0.2,60,435,0.1379310344827586,Medical & Healthcare,Negligible
Hospitality Aide,0.2,77,560,0.1375,Hospitality,Negligible
Medical Examiner,0.2,118,821,0.1437271619975639,Medical & Healthcare,Negligible
Medical Liaison,0.2,197,1151,0.1711555169417897,Medical & Healthcare,Negligible
Medical Office Manager,0.2,220,1345,0.1635687732342007,Medical & Healthcare,Negligible
Medical Sonographer,0.2,149,1260,0.1182539682539682,Medical & Healthcare,Negligible
Lead Developer,0.2,276,1699,0.1624484991171277,Data & IT,Negligible
Mobile Application Developer,0.2,142,931,0.1525241675617615,Data & IT,Negligible
Mobile Developer,0.2,141,925,0.1524324324324324,Data & IT,Negligible
Principal Software Engineer,0.2,162,1427,0.1135248773651016,Data & IT,Negligible
Senior Web Developer,0.2,273,1673,0.1631799163179916,Data & IT,Negligible
Software Architect,0.2,258,1530,0.1686274509803921,Data & IT,Negligible
Software Development Engineer,0.2,263,1617,0.1626468769325912,Data & IT,Negligible
Software Manager,0.2,275,1986,0.1384692849949647,Data & IT,Negligible
Technical Architect,0.2,245,1255,0.1952191235059761,Data & IT,Negligible
Web Application Developer,0.2,191,1435,0.1331010452961672,Data & IT,Negligible
Web Developer,0.2,193,1406,0.1372688477951635,Data & IT,Negligible
Erp Manager,0.2,200,1390,0.1438848920863309,Data & IT,Negligible
Market Research Manager,0.2,444,2978,0.1490933512424446,Sales & Marketing,Negligible
Research Specialist,0.2,333,2357,0.1412812897751378,Data & IT,Negligible
Sustainability Manager,0.2,222,1648,0.1347087378640776,Leadership & Strategy,Negligible
Mainframe Developer,0.2,295,1760,0.1676136363636363,Data & IT,Negligible
Senior Instructional Designer,0.2,343,2385,0.1438155136268343,Data & IT,Negligible
Career Consultant,0.2,9,57,0.1578947368421052,Administrative & Clerical,Negligible
Director Of Human Resources,0.2,8,49,0.1632653061224489,Leadership & Strategy,Negligible
Hr Coordinator,0.2,301,1972,0.1526369168356998,Administrative & Clerical,Negligible
Hr Manager,0.2,299,1960,0.1525510204081632,Leadership & Strategy,Negligible
Hris Manager,0.2,275,1896,0.145042194092827,Data & IT,Negligible
Human Resources Analyst,0.2,291,1943,0.1497683993823983,Administrative & Clerical,Negligible
Human Resources Coordinator,0.2,308,2003,0.1537693459810284,Administrative & Clerical,Negligible
Junior Recruiter,0.2,252,1759,0.1432632177373507,Administrative & Clerical,Negligible
Payroll Assistant,0.2,222,1273,0.1743912018853103,Administrative & Clerical,Negligible
Safety Advisor,0.2,258,1486,0.1736204576043068,Construction,Negligible
Staff Assistant,0.2,303,2266,0.1337157987643424,Administrative & Clerical,Negligible
Client Relations Manager,0.2,9,57,0.1578947368421052,Sales & Marketing,Negligible
Corporate Counsel,0.2,5,20,0.25,Communication & PR,Negligible
Corporate Lawyer,0.2,5,20,0.25,Communication & PR,Negligible
Court Interpreter,0.2,4,14,0.2857142857142857,Law Enforcement,Negligible
Environmental Attorney,0.2,165,1186,0.1391231028667791,Communication & PR,Negligible
Estate Planning Attorney,0.2,170,1227,0.1385493072534637,Communication & PR,Negligible
Hearing Officer,0.2,195,1380,0.1413043478260869,Law Enforcement,Negligible
Law Office Assistant,0.2,210,1491,0.1408450704225352,Administrative & Clerical,Negligible
Legal Counsel,0.2,245,1691,0.1448846836191602,Communication & PR,Negligible
Prosecutor,0.2,139,1043,0.1332694151486098,Law Enforcement,Negligible
Public Defender,0.2,139,1046,0.132887189292543,Law Enforcement,Negligible
Real Estate Attorney,0.2,145,1044,0.1388888888888889,Communication & PR,Negligible
Tax Attorney,0.2,107,656,0.1631097560975609,Communication & PR,Negligible
Dog Groomer,0.2,4,0,,Hospitality,Negligible
Dog Trainer,0.2,5,6,0.8333333333333334,Hospitality,Negligible
Groomer,0.2,58,357,0.1624649859943977,Hospitality,Negligible
Pet Groomer,0.2,65,417,0.1558752997601918,Hospitality,Negligible
Pet Stylist,0.2,65,417,0.1558752997601918,Hospitality,Negligible
Veterinary Receptionist,0.2,168,1401,0.1199143468950749,Medical & Healthcare,Negligible
Community Service Officer,0.2,6,20,0.3,Law Enforcement,Negligible
Development Director,0.2,10,60,0.1666666666666666,Leadership & Strategy,Negligible
Hospice Social Worker,0.2,171,1236,0.1383495145631068,Medical & Healthcare,Negligible
Outdoor Guide,0.2,62,447,0.1387024608501118,Hospitality,Negligible
Ski Patrol,0.2,46,287,0.1602787456445993,Hospitality,Negligible
Health Care Assistant,0.2,217,1291,0.1680867544539117,Medical & Healthcare,Negligible
Health Coordinator,0.2,241,1457,0.1654083733699382,Medical & Healthcare,Negligible
Hospital Social Worker,0.2,170,1160,0.146551724137931,Medical & Healthcare,Negligible
Medical Assistant Instructor,0.2,174,1029,0.1690962099125364,Medical & Healthcare,Negligible
Medical Lab Assistant,0.2,185,1476,0.1253387533875338,Medical & Healthcare,Negligible
Medical Staff Coordinator,0.2,221,1374,0.160844250363901,Medical & Healthcare,Negligible
Medical Support Assistant,0.2,217,1363,0.1592076302274394,Medical & Healthcare,Negligible
Nurse Case Manager,0.2,218,1353,0.1611234294161123,Medical & Healthcare,Negligible
Nurse Consultant,0.2,206,1252,0.1645367412140575,Medical & Healthcare,Negligible
Optical Assistant,0.2,160,953,0.1678908709338929,Medical & Healthcare,Negligible
Optometric Technician,0.2,169,985,0.1715736040609137,Medical & Healthcare,Negligible
Patient Advocate,0.2,206,1173,0.175618073316283,Medical & Healthcare,Negligible
Patient Care Coordinator,0.2,229,1400,0.1635714285714285,Medical & Healthcare,Negligible
Patient Services Coordinator,0.2,233,1395,0.1670250896057347,Medical & Healthcare,Negligible
Rn Case Manager,0.2,146,791,0.1845764854614412,Medical & Healthcare,Negligible
Case Worker,0.2,8,49,0.1632653061224489,Medical & Healthcare,Negligible
Constable,0.2,3,0,,Law Enforcement,Negligible
Director Of Social Services,0.2,9,57,0.1578947368421052,Leadership & Strategy,Negligible
Group Home Manager,0.2,195,1221,0.1597051597051597,Medical & Healthcare,Negligible
Medical Social Worker,0.2,177,1094,0.1617915904936014,Medical & Healthcare,Negligible
Outreach Specialist,0.2,210,1282,0.1638065522620904,Medical & Healthcare,Negligible
Plans Examiner,0.2,134,1053,0.1272554605887939,Construction,Negligible
Public Works Director,0.2,152,1215,0.1251028806584362,Leadership & Strategy,Negligible
School Social Worker,0.2,211,1511,0.1396426207809397,Medical & Healthcare,Negligible
Sheriff,0.2,65,361,0.1800554016620498,Law Enforcement,Negligible
Social Services Assistant,0.2,195,1500,0.13,Medical & Healthcare,Negligible
Social Worker Assistant,0.2,184,1062,0.1732580037664783,Medical & Healthcare,Negligible
Logistics Engineer,0.2,255,1787,0.1426972579742585,Supply Chain & Logistics,Negligible
Logistics Manager,0.2,300,1983,0.151285930408472,Supply Chain & Logistics,Negligible
Procurement Director,0.2,229,1627,0.1407498463429625,Supply Chain & Logistics,Negligible
Purchasing Director,0.2,226,1559,0.1449647209749839,Supply Chain & Logistics,Negligible
Supply Chain Analyst,0.2,293,2097,0.139723414401526,Supply Chain & Logistics,Negligible
Supply Chain Director,0.2,253,1766,0.1432616081540204,Supply Chain & Logistics,Negligible
Warehouse Manager,0.2,205,1472,0.139266304347826,Supply Chain & Logistics,Negligible
Diet Clerk,0.2,6,46,0.1304347826086956,Medical & Healthcare,Negligible
Exercise Specialist,0.2,193,1287,0.1499611499611499,Medical & Healthcare,Negligible
Fitness Coach,0.2,193,1283,0.1504286827747467,Medical & Healthcare,Negligible
Fitness Coordinator,0.2,202,1330,0.1518796992481203,Medical & Healthcare,Negligible
Fitness Specialist,0.2,192,1286,0.1493001555209953,Medical & Healthcare,Negligible
Fitness Trainer,0.2,191,1280,0.14921875,Medical & Healthcare,Negligible
Nutrition Director,0.2,149,964,0.1545643153526971,Medical & Healthcare,Negligible
Personal Trainer,0.2,92,681,0.1350954478707782,Medical & Healthcare,Negligible
Sports Nutritionist,0.2,105,692,0.1517341040462427,Medical & Healthcare,Negligible
Swim Instructor,0.2,61,354,0.1723163841807909,Hospitality,Negligible
Wellness Coach,0.2,182,1340,0.135820895522388,Medical & Healthcare,Negligible
Wellness Director,0.2,181,1341,0.1349739000745712,Medical & Healthcare,Negligible
Communicator,0.2,8,49,0.1632653061224489,Communication & PR,Negligible
Copy Editor,0.2,5,40,0.125,Communication & PR,Negligible
Customer Advocate,0.2,9,57,0.1578947368421052,Sales & Marketing,Negligible
Editor,0.2,265,1649,0.1607034566403881,Communication & PR,Negligible
Editor In Chief,0.2,224,1457,0.1537405628002745,Communication & PR,Negligible
Editorial Assistant,0.2,257,1599,0.1607254534083802,Communication & PR,Negligible
Fact Checker,0.2,240,1555,0.1543408360128617,Communication & PR,Negligible
Freelance Producer,0.2,292,1763,0.1656267725467952,Communication & PR,Negligible
Journalism,0.2,277,1809,0.1531232725262576,Communication & PR,Negligible
Journalist,0.2,280,1803,0.1552967276760954,Communication & PR,Negligible
Media Analyst,0.2,206,1640,0.1256097560975609,Communication & PR,Negligible
Media Specialist,0.2,225,1747,0.1287922152261019,Communication & PR,Negligible
News Director,0.2,178,1069,0.166510757717493,Communication & PR,Negligible
News Editor,0.2,201,1364,0.1473607038123167,Communication & PR,Negligible
News Producer,0.2,219,1783,0.1228266965787997,Communication & PR,Negligible
Production Editor,0.2,292,2236,0.1305903398926654,Communication & PR,Negligible
Publicist,0.2,260,2054,0.1265822784810126,Communication & PR,Negligible
Radio Producer,0.2,279,1975,0.1412658227848101,Communication & PR,Negligible
Reporter,0.2,410,2673,0.1533857089412645,Communication & PR,Negligible
Research Assistant,0.2,404,2608,0.1549079754601227,Data & IT,Negligible
Senior Editor,0.2,412,2716,0.1516936671575846,Communication & PR,Negligible
Service Writer,0.2,350,2494,0.140336808340016,Communication & PR,Negligible
Sports Producer,0.2,322,2379,0.1353509878100042,Communication & PR,Negligible
Staff Writer,0.2,357,2162,0.1651248843663274,Communication & PR,Negligible
Studio Manager,0.2,362,2587,0.1399304213374565,Communication & PR,Negligible
Talent Coordinator,0.2,288,2135,0.1348946135831381,Communication & PR,Negligible
Technical Editor,0.2,400,2664,0.1501501501501501,Communication & PR,Negligible
Quality Assurance,0.2,217,1858,0.1167922497308934,Data & IT,Negligible
Quality Assurance Associate,0.2,216,1520,0.1421052631578947,Data & IT,Negligible
Quality Assurance Auditor,0.2,212,1514,0.1400264200792602,Data & IT,Negligible
Quality Assurance Director,0.2,226,1581,0.1429475015812776,Data & IT,Negligible
Quality Assurance Manager,0.2,235,1612,0.1457816377171215,Data & IT,Negligible
Quality Auditor,0.2,214,1526,0.1402359108781127,Data & IT,Negligible
Quality Consultant,0.2,224,1839,0.121805328983143,Data & IT,Negligible
Quality Control,0.2,213,1801,0.1182676290949472,Data & IT,Negligible
Quality Control Assistant,0.2,206,1452,0.1418732782369146,Data & IT,Negligible
Quality Control Associate,0.2,209,1462,0.1429548563611491,Data & IT,Negligible
Quality Control Chemist,0.2,151,1430,0.1055944055944056,Data & IT,Negligible
Quality Control Manager,0.2,228,1858,0.1227125941872981,Data & IT,Negligible
Quality Control Supervisor,0.2,226,1854,0.1218985976267529,Data & IT,Negligible
Quality Coordinator,0.2,220,1557,0.1412973667308927,Data & IT,Negligible
Quality Improvement Specialist,0.2,225,1540,0.1461038961038961,Data & IT,Negligible
Quality Manager,0.2,234,1897,0.1233526620980495,Data & IT,Negligible
Quality Specialist,0.2,224,1554,0.1441441441441441,Data & IT,Negligible
Quality Supervisor,0.2,219,1844,0.118763557483731,Data & IT,Negligible
Supplier Quality Manager,0.2,265,1755,0.150997150997151,Supply Chain & Logistics,Negligible
Test Coordinator,0.2,209,1536,0.1360677083333333,Data & IT,Negligible
Test Manager,0.2,200,1443,0.1386001386001386,Data & IT,Negligible
Testing Coordinator,0.2,201,1414,0.1421499292786421,Data & IT,Negligible
Configuration Analyst,0.2,6,46,0.1304347826086956,Data & IT,Negligible
Development Engineer,0.2,6,46,0.1304347826086956,Data & IT,Negligible
Director Of Software Engineering,0.2,6,46,0.1304347826086956,Data & IT,Negligible
Integration Architect,0.2,274,1708,0.1604215456674473,Data & IT,Negligible
Java Architect,0.2,263,1662,0.1582430806257521,Data & IT,Negligible
Line Cook,0.2,33,183,0.180327868852459,Hospitality,Negligible
Pastry Chef,0.2,63,459,0.1372549019607843,Hospitality,Negligible
Pastry Cook,0.2,61,454,0.1343612334801762,Hospitality,Negligible
Pizza Cook,0.2,83,879,0.0944254835039817,Hospitality,Negligible
Pizza Maker,0.2,83,879,0.0944254835039817,Hospitality,Negligible
Resident Manager,0.2,221,1437,0.1537926235212247,Hospitality,Negligible
Restaurant Consultant,0.2,209,1591,0.1313639220615964,Hospitality,Negligible
Runner,0.2,54,363,0.1487603305785124,Hospitality,Negligible
Sandwich Maker,0.2,52,358,0.1452513966480447,Hospitality,Negligible
Service Worker,0.2,81,580,0.1396551724137931,Hospitality,Negligible
Short Order Cook,0.2,56,825,0.0678787878787878,Hospitality,Negligible
Spa Attendant,0.2,76,468,0.1623931623931624,Hospitality,Negligible
